popularity,dance,duration,energy,tempo,valence,genre
56,0.298,252.453,0.799,143.072,0.561,Blues
56,0.623,217.347,0.877,124.432,0.517,Blues
56,0.418,224.787,0.688,150.03,0.319,Rock
56,0.584,204.387,0.813,95.081,0.774,Rock
56,0.593,213.96,0.693,135.747,0.917,Rock
56,0.433,123.493,0.483,68.492,0.717,Rock
56,0.68,289.913,0.501,81.907,0.269,Rock
56,0.294,234.707,0.97,166.475,0.144,Rock
56,0.703,199.013,0.83,109.958,0.597,Rock
56,0.473,215.12,0.859,75.824,0.787,Rock
56,0.572,125.32,0.688,138.841,0.856,Rock
56,0.647,219.213,0.764,161.416,0.598,Rock
56,0.586,211.96,0.92,100.023,0.639,Rock
56,0.588,237.853,0.894,123.031,0.552,Rock
56,0.448,299.82,0.982,131.895,0.0978,Rock
56,0.58,355.64,0.479,133.996,0.153,Rock
56,0.586,239.853,0.954,107.087,0.84,Rock
56,0.615,216.107,0.782,105.736,0.902,Rock
56,0.524,220.202,0.997,129.965,0.371,Rock
56,0.237,192.987,0.462,149.178,0.338,Rock
56,0.747,239,0.793,125.986,0.74,Rock
56,0.265,393.027,0.739,148.376,0.227,Rock
56,0.605,219,0.71,110.171,0.691,Rock
56,0.485,257.413,0.854,198.637,0.886,Rock
56,0.364,260.609,0.46,93.129,0.068,Rock
56,0.551,260.84,0.289,108.098,0.432,Rock
56,0.421,223.72,0.823,104.973,0.155,Rock
56,0.451,231.613,0.94,175.919,0.418,Rock
56,0.676,66.533,0.596,100.687,0.97,Rock
56,0.276,230.507,0.639,186.502,0.643,Rock
56,0.419,218,0.866,162.061,0.764,Rock
56,0.614,153.692,0.467,172.056,0.621,Rock
56,0.622,267.853,0.831,101.03,0.363,Rock
56,0.583,246.373,0.64,80.012,0.235,Rock
56,0.49,396.44,0.884,132.978,0.254,Rock
56,0.696,235.671,0.301,79.99,0.141,Rock
56,0.463,218.72,0.611,164.905,0.563,Rock
56,0.532,659.267,0.459,98.196,0.597,Rock
56,0.702,321.933,0.626,125.199,0.799,Rock
56,0.561,247.733,0.385,81.599,0.664,Rock
56,0.469,207.967,0.854,186.061,0.559,Rock
56,0.563,226.435,0.646,115.013,0.288,Rock
56,0.545,225.4,0.35,96.239,0.736,Rock
56,0.329,232.387,0.498,166.488,0.33,Rock
56,0.367,336.907,0.752,205.47,0.401,Rock
56,0.509,283.787,0.387,125.853,0.304,Rock
56,0.363,213.827,0.885,81.444,0.431,Rock
56,0.425,227.24,0.451,157.25,0.324,Rock
56,0.697,200.453,0.775,90.015,0.822,Rock
56,0.626,215.6,0.813,97.946,0.461,Rock
56,0.336,201.867,0.758,77.807,0.236,Rock
56,0.573,259.667,0.865,178.115,0.616,Rock
56,0.446,289.093,0.643,99.608,0.531,Rock
56,0.506,272.4,0.858,116.984,0.316,Rock
56,0.421,414.747,0.728,113.125,0.311,Rock
56,0.655,218.267,0.687,123.923,0.411,Rock
56,0.803,221.234,0.521,99.46,0.969,Rock
56,0.672,275,0.768,122.583,0.858,Rock
56,0.53,161.587,0.873,162.154,0.583,Rock
56,0.229,222.76,0.915,177.989,0.305,Rock
56,0.6,260.961,0.481,97.021,0.476,Rock
56,0.488,231.467,0.855,148.971,0.799,Rock
56,0.508,315.4,0.373,86.787,0.426,Rock
56,0.589,240.227,0.751,108.849,0.637,Rock
56,0.796,269.333,0.622,107.983,0.379,Rock
56,0.534,233.893,0.457,140.798,0.271,Rock
56,0.734,217.715,0.27,106.003,0.391,Rock
56,0.632,271.747,0.733,107.056,0.707,Rock
56,0.598,272.033,0.514,121.963,0.299,Rock
56,0.425,299.253,0.593,170.506,0.653,Rock
56,0.391,208.4,0.938,134.691,0.652,Rock
56,0.556,268.16,0.902,152.25,0.849,Rock
56,0.311,258.587,0.76,177.592,0.189,Rock
56,0.419,210.56,0.785,152.053,0.332,Rock
56,0.773,189.96,0.602,118.366,0.507,Rock
56,0.547,173.267,0.902,106.923,0.548,Rock
56,0.621,253.528,0.631,107.848,0.247,Rock
56,0.176,262.107,0.917,168.197,0.325,Rock
56,0.533,205.68,0.957,99.079,0.462,Rock
56,0.542,227.16,0.799,92.215,0.421,Rock
56,0.722,231.733,0.868,95.021,0.633,Rock
56,0.414,283.989,0.267,133.274,0.151,Rock
56,0.501,127.83,0.338,95.942,0.105,Rock
56,0.268,175.76,0.959,163.116,0.466,Rock
56,0.517,187.267,0.743,150.134,0.371,Rock
56,0.56,218.554,0.688,76.997,0.611,Rock
56,0.2,186.64,0.94,130.011,0.347,Rock
56,0.522,253.293,0.536,75.054,0.294,Rock
56,0.245,337.11,0.328,86.926,0.102,Rock
56,0.482,323.707,0.55,114.435,0.353,Rock
56,0.501,202.2,0.702,139.096,0.58,Rock
56,0.648,171.287,0.808,143.972,0.504,Rock
56,0.528,170.093,0.928,162.069,0.885,Rock
56,0.491,193.04,0.439,147.062,0.808,Rock
56,0.522,203.24,0.651,111.01,0.818,Rock
56,0.532,265.8,0.625,120.853,0.225,Rock
56,0.215,232.373,0.263,172.332,0.307,Rock
56,0.392,175.72,0.829,173.074,0.503,Rock
56,0.376,244.587,0.939,167.904,0.529,Rock
56,0.616,159.16,0.636,110.618,0.654,Rock
56,0.765,208.213,0.806,116.017,0.964,Rock
56,0.479,203.032,0.936,146.038,0.522,Rock
56,0.435,402.144,0.853,129.218,0.475,Rock
56,0.609,184.653,0.489,97.163,0.132,Rock
56,0.661,346.4,0.16,111.646,0.235,Rock
56,0.484,448.467,0.776,171.935,0.495,Rock
56,0.442,261.453,0.741,103.425,0.342,Rock
56,0.747,191.141,0.743,90.035,0.672,Rock
56,0.66,158.8,0.557,110.743,0.788,Rock
56,0.655,200.373,0.826,111.986,0.616,Rock
56,0.42,297.827,0.899,132.016,0.193,Rock
56,0.523,210.2,0.841,137.978,0.396,Rock
56,0.465,284.867,0.242,102.812,0.315,Rock
56,0.55,217.08,0.543,138.003,0.208,Rock
56,0.598,138.173,0.841,116.077,0.367,Rock
56,0.684,215.88,0.992,133.963,0.757,Rock
56,0.547,169.273,0.599,116.165,0.587,Rock
56,0.75,209.467,0.62,103.538,0.93,Rock
56,0.574,207.333,0.821,108,0.299,Rock
56,0.523,205.733,0.762,128.064,0.881,Rock
56,0.412,394.4,0.838,86.604,0.483,Rock
56,0.566,239.107,0.669,149.702,0.92,Rock
56,0.598,252.48,0.84,102.999,0.672,Rock
56,0.661,214.094,0.887,103.968,0.774,Rock
56,0.53,170.177,0.967,99.962,0.642,Rock
56,0.745,242.8,0.682,110.857,0.938,Rock
56,0.427,256.64,0.743,156.784,0.486,Rock
56,0.424,187.242,0.197,99.626,0.094,Rock
56,0.741,382.373,0.388,126.819,0.589,Rock
56,0.614,176.093,0.805,80.02,0.691,Rock
56,0.646,224.333,0.964,95.479,0.747,Rock
56,0.81,211.209,0.76,121.951,0.566,Rock
56,0.376,230.482,0.937,154.014,0.488,Rock
56,0.556,201.8,0.161,126.534,0.588,Rock
56,0.316,267.693,0.592,150.537,0.32,Rock
56,0.661,208.28,0.942,104.012,0.552,Rock
56,0.578,254.493,0.738,81.962,0.352,Rock
56,0.56,160.8,0.591,125.99,0.282,Rock
56,0.338,182.03,0.372,100.016,0.169,Rock
56,0.421,185,0.946,169.712,0.848,Rock
56,0.623,194.43,0.681,100.171,0.499,Rock
56,0.434,191.907,0.763,138.941,0.249,Rock
56,0.52,318.929,0.49,117.755,0.76,Rock
56,0.565,277.773,0.916,144.039,0.364,Rock
56,0.602,214.853,0.795,137.381,0.399,Rock
56,0.676,174.247,0.526,114.01,0.469,Rock
56,0.449,226.64,0.956,97.011,0.321,Rock
56,0.508,229.453,0.903,141.987,0.689,Rock
56,0.264,183.227,0.609,185.875,0.862,Rock
56,0.637,268.347,0.413,130.178,0.52,Rock
56,0.376,342,0.736,185.12,0.796,Rock
56,0.689,166.92,0.776,129.977,0.734,Rock
56,0.61,230.95,0.519,78.006,0.193,Rock
56,0.615,307.44,0.954,128.434,0.838,Rock
56,0.31,217.333,0.741,120.065,0.289,Rock
56,0.658,204.893,0.913,87.967,0.864,Rock
56,0.61,176.907,0.825,129.3,0.841,Rock
56,0.706,240.547,0.621,126.028,0.785,Rock
56,0.756,341.28,0.539,134.951,0.741,Rock
56,0.554,190.12,0.904,123.443,0.801,Rock
56,0.541,274.333,0.806,140.15,0.334,Rock
56,0.537,227.213,0.893,183.78,0.499,Rock
56,0.543,222.813,0.946,117.962,0.547,Rock
56,0.628,247.507,0.555,106.104,0.607,Rock
56,0.68,321.16,0.852,94.523,0.707,Rock
56,0.668,231.347,0.65,103.954,0.577,Rock
56,0.612,196.253,0.654,122.101,0.322,Rock
56,0.485,222.907,0.633,156.002,0.291,Rock
56,0.638,218.387,0.782,99.034,0.493,Rock
56,0.632,183.093,0.805,115.489,0.275,Rock
56,0.65,231.374,0.85,124.985,0.746,Rock
56,0.629,190.36,0.933,127,0.589,Rock
56,0.527,220.613,0.817,95.98,0.516,Rock
56,0.613,183.493,0.773,96.037,0.618,Rock
56,0.476,181.667,0.907,96.515,0.303,Rock
56,0.676,241.413,0.641,84.97,0.352,Rock
56,0.552,319.787,0.359,113.581,0.268,Rock
56,0.498,316.02,0.537,122.965,0.298,Rock
56,0.724,173.746,0.858,99.939,0.906,Rock
56,0.252,169.895,0.548,109.894,0.184,Rock
56,0.588,258.133,0.804,120.015,0.736,Rock
56,0.782,193.987,0.762,127.049,0.65,Rock
56,0.593,234.503,0.779,124.539,0.443,Rock
56,0.8,214.92,0.559,121.967,0.788,Rock
56,0.357,197.187,0.69,116.91,0.308,Rock
56,0.561,191.712,0.687,128.569,0.792,Rock
56,0.392,268.467,0.835,144.641,0.12,Rock
56,0.224,590.437,0.467,144.012,0.0622,Rock
56,0.532,255.267,0.441,169.275,0.67,Rock
56,0.528,208.067,0.888,145.971,0.897,Rock
56,0.631,237.067,0.748,118.96,0.255,Rock
56,0.667,215.067,0.522,117.516,0.801,Rock
56,0.441,172.16,0.922,175.411,0.565,Rock
56,0.474,72.64,0.939,166.829,0.499,Rock
56,0.655,313.533,0.694,96.458,0.431,Rock
56,0.561,506.72,0.65,136.762,0.752,Rock
56,0.684,185.991,0.764,104.955,0.905,Rock
56,0.464,417.76,0.368,138.035,0.111,Rock
56,0.315,298.893,0.97,149.749,0.37,Rock
56,0.614,323.6,0.677,126.477,0.717,Rock
56,0.485,252.933,0.759,132.602,0.534,Rock
56,0.369,248.44,0.365,181.019,0.222,Rock
56,0.684,268.76,0.906,101.46,0.555,Rock
56,0.4,209.049,0.792,117.819,0.338,Rock
56,0.308,438.12,0.866,109.825,0.227,Rock
56,0.474,274.282,0.843,97.691,0.433,Rock
56,0.356,184.64,0.331,111.995,0.263,Rock
56,0.541,196.133,0.318,88.08,0.54,Rock
56,0.449,164.667,0.938,89.695,0.825,Rock
56,0.432,294,0.848,81.201,0.743,Rock
56,0.404,239.613,0.208,119.632,0.146,Rock
56,0.484,353.933,0.806,124.014,0.736,Rock
56,0.422,248.173,0.204,146.612,0.0398,Rock
56,0.602,270.013,0.879,174.11,0.733,Rock
56,0.531,262.4,0.439,79.732,0.271,Rock
56,0.511,262.133,0.687,139.995,0.172,Rock
56,0.433,254.84,0.752,122.901,0.362,Rock
56,0.457,223.267,0.808,89.893,0.681,Rock
56,0.55,223.653,0.917,156.958,0.879,Rock
56,0.651,208.097,0.887,110.055,0.601,Rock
56,0.545,304.44,0.899,152.027,0.531,Rock
56,0.709,169.533,0.305,118.821,0.483,Rock
56,0.504,188.547,0.948,154.292,0.596,Rock
56,0.256,310.347,0.84,112.977,0.178,Rock
56,0.738,213.707,0.43,114.992,0.374,Rock
56,0.555,269.813,0.607,151.886,0.526,Rock
56,0.264,241.2,0.838,171.283,0.72,Rock
56,0.525,380.467,0.391,130.443,0.27,Rock
56,0.517,212.85,0.877,150.004,0.616,Rock
56,0.367,210.547,0.609,149.394,0.445,Rock
56,0.364,214.64,0.768,130.602,0.37,Rock
56,0.576,194.173,0.865,119.913,0.535,Rock
56,0.599,200.507,0.636,137.172,0.968,Rock
56,0.623,229.718,0.661,151.97,0.63,Rock
56,0.51,294.093,0.595,131.761,0.64,Rock
56,0.268,246.027,0.96,141.415,0.44,Rock
56,0.563,192.813,0.429,89.338,0.385,Rock
56,0.593,178.84,0.549,147.554,0.396,Rock
56,0.651,209.84,0.878,79.989,0.886,Rock
56,0.697,180.813,0.82,104.022,0.655,Rock
56,0.653,164.653,0.651,164.889,0.731,Rock
56,0.534,230.28,0.87,131.688,0.808,Rock
56,0.61,274.227,0.791,116.946,0.911,Rock
56,0.46,266.747,0.314,90.014,0.216,Rock
56,0.584,198.227,0.771,184.114,0.686,Rock
56,0.55,335.467,0.835,111.25,0.808,Rock
56,0.627,232.693,0.663,90.058,0.39,Rock
56,0.33,345.667,0.529,140.156,0.148,Rock
56,0.666,168.667,0.603,116.84,0.195,Rock
56,0.683,190.907,0.829,108.327,0.567,Rock
56,0.278,333.707,0.00448,70.871,0.0391,Classical
56,0.407,256.36,0.00453,104.957,0.0342,Classical
56,0.187,350.107,0.00914,67.144,0.0383,Classical
56,0.454,324.16,0.26,174.211,0.567,Classical
56,0.542,200.36,0.323,133.541,0.515,Classical
56,0.0813,284,0.0901,62.361,0.0764,Classical
56,0.288,727.787,0.155,99.495,0.163,Classical
56,0.822,211.984,0.765,145.105,0.642,Hip-Hop
56,0.849,173.479,0.736,147.904,0.271,Hip-Hop
56,0.791,234.293,0.879,140.007,0.632,Hip-Hop
56,0.804,282.776,0.583,74.993,0.281,Hip-Hop
56,0.705,120,0.729,82.037,0.5,Hip-Hop
56,0.682,225.672,0.549,99.953,0.151,Hip-Hop
56,0.695,183.562,0.394,139.054,0.196,Hip-Hop
56,0.705,241.947,0.75,77.817,0.392,Hip-Hop
56,0.956,163.28,0.551,132.054,0.314,Hip-Hop
56,0.563,214.977,0.521,142.683,0.61,Hip-Hop
56,0.741,192,0.826,99.995,0.653,Hip-Hop
56,0.584,419.307,0.445,119.917,0.389,Hip-Hop
56,0.712,224.643,0.847,148.936,0.594,Hip-Hop
56,0.731,139.833,0.306,129.81,0.167,Hip-Hop
56,0.879,165.267,0.419,148.993,0.847,Hip-Hop
56,0.706,261.853,0.497,96.988,0.635,Hip-Hop
56,0.698,171.899,0.708,123.053,0.355,Hip-Hop
56,0.925,176.321,0.568,136.019,0.284,Hip-Hop
56,0.699,233.405,0.914,125.001,0.511,Hip-Hop
56,0.734,174.6,0.525,81.936,0.332,Hip-Hop
56,0.807,172.52,0.512,83.972,0.202,Hip-Hop
56,0.599,199.046,0.509,134.966,0.04,Hip-Hop
56,0.491,183.679,0.399,114.641,0.299,Hip-Hop
56,0.869,340.48,0.626,131.075,0.316,Hip-Hop
56,0.648,248.213,0.841,89.564,0.624,Hip-Hop
56,0.694,191.63,0.72,89.119,0.329,Hip-Hop
56,0.58,417.377,0.911,170.829,0.528,Hip-Hop
56,0.739,260,0.812,102.018,0.751,Hip-Hop
56,0.606,195.791,0.835,100.145,0.313,Hip-Hop
56,0.679,188,0.638,180.36,0.709,Hip-Hop
56,0.689,221.37,0.668,119.997,0.136,Hip-Hop
56,0.677,98.131,0.797,160.025,0.391,Hip-Hop
56,0.359,254.165,0.68,139.698,0.33,Hip-Hop
56,0.902,226.319,0.547,97.578,0.282,Hip-Hop
56,0.603,249.04,0.688,83.508,0.45,Hip-Hop
56,0.535,382.093,0.393,199.959,0.715,Hip-Hop
56,0.678,212.84,0.393,119.997,0.0975,Hip-Hop
56,0.869,85.241,0.274,106.971,0.16,Hip-Hop
56,0.79,152.842,0.412,94.977,0.451,Hip-Hop
56,0.551,282.173,0.747,88.937,0.205,Hip-Hop
56,0.332,212.8,0.791,79.65,0.439,Hip-Hop
56,0.669,329.187,0.662,94.531,0.471,Hip-Hop
56,0.533,187.578,0.666,156.9,0.587,Hip-Hop
56,0.618,169.231,0.98,117.125,0.155,Hip-Hop
56,0.694,245.907,0.866,75.182,0.784,Hip-Hop
56,0.861,265.333,0.731,95.919,0.36,Hip-Hop
56,0.864,246.907,0.937,92.528,0.486,Hip-Hop
56,0.801,241.72,0.47,159.987,0.413,Hip-Hop
56,0.36,73.733,0.624,77.196,0.529,Hip-Hop
56,0.728,213.573,0.735,171.076,0.412,Hip-Hop
56,0.492,277.853,0.543,176.063,0.152,Hip-Hop
56,0.729,161.107,0.716,143.063,0.604,Hip-Hop
56,0.717,275.507,0.634,143.812,0.564,Hip-Hop
56,0.636,311.016,0.656,142.075,0.222,Hip-Hop
56,0.716,272.813,0.924,92.022,0.786,Hip-Hop
56,0.752,228.907,0.619,80.517,0.386,Hip-Hop
56,0.746,228.493,0.821,112.006,0.333,Hip-Hop
56,0.608,241.093,0.466,131.443,0.231,Hip-Hop
56,0.76,316.133,0.571,122.949,0.151,Hip-Hop
56,0.708,246.76,0.806,101.783,0.708,Hip-Hop
56,0.542,208.467,0.744,82.743,0.379,Hip-Hop
56,0.654,280.87,0.668,95.142,0.378,Hip-Hop
56,0.65,224.24,0.834,92.979,0.718,Hip-Hop
56,0.495,309.693,0.677,81.478,0.375,Hip-Hop
56,0.608,306.524,0.845,81.997,0.549,Hip-Hop
56,0.64,204.693,0.881,103.987,0.483,Hip-Hop
56,0.498,225.867,0.678,172.191,0.205,Hip-Hop
56,0.884,261.267,0.334,98.315,0.571,Hip-Hop
56,0.654,92.578,0.605,130.396,0.759,Hip-Hop
56,0.921,211.84,0.442,124.055,0.0552,Hip-Hop
56,0.9,148.2,0.451,142.081,0.13,Hip-Hop
56,0.735,248.627,0.835,83.016,0.671,Hip-Hop
56,0.771,236.106,0.821,113.971,0.507,Hip-Hop
56,0.883,217.187,0.455,130.442,0.129,Hip-Hop
56,0.83,198.64,0.655,120.019,0.521,Hip-Hop
56,0.914,190.44,0.698,99.034,0.613,Hip-Hop
56,0.766,190.467,0.855,112.003,0.227,Hip-Hop
56,0.65,199.267,0.624,133.951,0.0921,Hip-Hop
56,0.441,180.48,0.596,139.778,0.138,Hip-Hop
56,0.62,286.187,0.854,179.801,0.671,Hip-Hop
56,0.714,260.156,0.919,80.514,0.671,Hip-Hop
56,0.674,275.427,0.888,79.772,0.686,Hip-Hop
56,0.644,150,0.48,79.892,0.0744,Hip-Hop
56,0.84,306.2,0.739,81.866,0.812,Hip-Hop
56,0.706,257.333,0.875,87.474,0.295,Hip-Hop
56,0.748,164.309,0.529,75.973,0.448,Hip-Hop
56,0.876,127.335,0.807,135.754,0.691,Hip-Hop
56,0.786,211.707,0.783,127.919,0.96,Hip-Hop
56,0.816,198.026,0.922,95.006,0.887,Hip-Hop
56,0.758,131.479,0.739,149.993,0.384,Hip-Hop
56,0.839,189.518,0.613,136.081,0.533,Hip-Hop
56,0.762,213.013,0.919,109.971,0.603,Hip-Hop
56,0.729,197.652,0.523,87.999,0.0791,Hip-Hop
56,0.953,199.301,0.616,128.979,0.288,Hip-Hop
56,0.715,356.832,0.447,131.99,0.417,Hip-Hop
56,0.632,180,0.742,160.037,0.657,Hip-Hop
56,0.544,326.813,0.557,87.97,0.105,Hip-Hop
56,0.814,230,0.666,94.02,0.714,Hip-Hop
56,0.854,172.706,0.805,156.011,0.814,Hip-Hop
56,0.936,221.2,0.484,101.765,0.839,Hip-Hop
56,0.69,157.947,0.491,164.894,0.458,Hip-Hop
56,0.754,262.8,0.888,105.927,0.781,Hip-Hop
56,0.537,227.213,0.893,183.78,0.499,Hip-Hop
56,0.888,174.992,0.559,146.979,0.381,Hip-Hop
56,0.744,258.2,0.697,119.955,0.683,Hip-Hop
56,0.842,151.144,0.535,76.983,0.713,Hip-Hop
56,0.643,289.72,0.535,82.193,0.564,Hip-Hop
56,0.706,225.947,0.537,203.746,0.775,Hip-Hop
56,0.83,251.861,0.33,121.974,0.0744,Hip-Hop
56,0.605,211.799,0.676,95.824,0.289,Hip-Hop
56,0.696,235.893,0.589,78.52,0.273,Hip-Hop
56,0.825,278.493,0.477,117.931,0.379,Hip-Hop
56,0.366,217.52,0.667,76.627,0.51,Hip-Hop
56,0.715,190,0.863,99.981,0.828,Hip-Hop
56,0.595,155.498,0.533,109.984,0.145,Hip-Hop
56,0.944,261.973,0.839,136.019,0.892,Hip-Hop
56,0.641,262.587,0.673,167.978,0.644,Hip-Hop
56,0.619,336.813,0.561,90.36,0.285,Hip-Hop
56,0.692,178.787,0.533,78.902,0.25,Hip-Hop
56,0.59,125.387,0.691,93.356,0.962,Hip-Hop
56,0.744,213.533,0.633,120.011,0.549,Hip-Hop
56,0.657,259.413,0.474,100.036,0.324,Hip-Hop
56,0.827,317.369,0.6,118.015,0.784,Hip-Hop
56,0.787,242.107,0.671,81.897,0.637,Hip-Hop
56,0.699,173.245,0.392,80.46,0.116,Hip-Hop
56,0.825,153.558,0.7,132.996,0.317,Hip-Hop
56,0.722,141,0.34,124.972,0.179,Hip-Hop
56,0.603,293.303,0.37,122.641,0.571,Hip-Hop
56,0.885,234.627,0.608,95.748,0.707,Hip-Hop
56,0.467,208.32,0.488,111.838,0.267,Hip-Hop
56,0.67,270.88,0.616,120.129,0.523,Hip-Hop
56,0.891,284.467,0.319,92.649,0.687,Hip-Hop
56,0.955,283.993,0.468,129.921,0.304,Hip-Hop
56,0.672,287.333,0.569,95.971,0.46,Hip-Hop
56,0.792,258.467,0.876,101.277,0.457,Hip-Hop
56,0.586,195.667,0.855,80.105,0.549,Hip-Hop
56,0.893,194.693,0.661,102.028,0.466,Hip-Hop
56,0.472,237.347,0.673,86.491,0.678,Hip-Hop
56,0.737,221.7,0.684,100.058,0.352,Hip-Hop
56,0.563,330.387,0.691,108.406,0.567,Hip-Hop
56,0.839,194.79,0.621,120.009,0.208,Hip-Hop
56,0.751,203.489,0.784,117.016,0.762,Hip-Hop
56,0.891,182.334,0.67,106.016,0.18,Hip-Hop
56,0.648,178.89,0.72,120.005,0.421,Hip-Hop
56,0.8,139.279,0.672,76.023,0.871,Hip-Hop
56,0.764,140.293,0.33,119.978,0.0686,Hip-Hop
56,0.422,259.301,0.851,93.649,0.667,Hip-Hop
56,0.761,195.213,0.748,94.037,0.51,Hip-Hop
56,0.719,181.124,0.706,80.063,0.377,Hip-Hop
56,0.894,147.427,0.842,99.359,0.489,Hip-Hop
56,0.494,298.079,0.664,127.55,0.131,Hip-Hop
56,0.464,189.51,0.539,173.661,0.473,Hip-Hop
56,0.586,261.32,0.619,120.125,0.326,Hip-Hop
56,0.847,161.033,0.36,144.06,0.52,Hip-Hop
56,0.813,165.942,0.663,140.024,0.344,Hip-Hop
56,0.704,288.64,0.681,148.018,0.569,Hip-Hop
56,0.676,201.818,0.763,87.967,0.624,Hip-Hop
56,0.559,138.58,0.809,122.923,0.877,Hip-Hop
56,0.831,155.253,0.608,163.953,0.14,Hip-Hop
56,0.878,211.187,0.741,156.008,0.627,Hip-Hop
56,0.857,203.534,0.72,99.995,0.729,Hip-Hop
56,0.873,181.36,0.872,97.978,0.683,Hip-Hop
56,0.856,205.714,0.323,132.937,0.0731,Hip-Hop
56,0.603,202.853,0.944,130.035,0.418,Hip-Hop
56,0.424,342.244,0.606,213.788,0.397,Hip-Hop
56,0.73,254.773,0.923,80.06,0.659,Hip-Hop
56,0.77,183.92,0.676,178.012,0.547,Hip-Hop
56,0.939,130.893,0.4,139.986,0.342,Hip-Hop
56,0.581,189.703,0.746,101.881,0.455,Hip-Hop
56,0.686,276.164,0.657,146.066,0.124,Hip-Hop
56,0.638,272.693,0.813,143.921,0.16,Hip-Hop
56,0.74,154.114,0.562,79.999,0.466,Hip-Hop
56,0.715,177.856,0.396,129.537,0.64,Hip-Hop
56,0.933,254.4,0.562,139.981,0.587,Hip-Hop
56,0.755,227.704,0.459,150.01,0.38,Hip-Hop
56,0.814,283.827,0.497,104.59,0.674,Hip-Hop
56,0.815,295.487,0.438,151.021,0.144,Hip-Hop
56,0.728,271.173,0.557,131.018,0.512,Hip-Hop
56,0.9,427.36,0.845,111.187,0.914,Hip-Hop
56,0.423,112.067,0.59,76.035,0.387,Hip-Hop
56,0.799,214.333,0.338,129.967,0.0982,Hip-Hop
56,0.672,251.907,0.758,94.312,0.493,Hip-Hop
56,0.939,188.067,0.689,137.05,0.502,Hip-Hop
56,0.581,241.827,0.83,118.332,0.52,Hip-Hop
56,0.513,191.64,0.457,101.952,0.709,Hip-Hop
56,0.576,235.187,0.602,141.345,0.56,Hip-Hop
56,0.577,122.483,0.692,144.702,0.0658,Hip-Hop
56,0.626,234.147,0.615,123.048,0.0795,Hip-Hop
56,0.788,316.4,0.788,166.973,0.722,Hip-Hop
56,0.539,237.72,0.634,209.711,0.698,Hip-Hop
56,0.711,227.004,0.69,77.178,0.196,Hip-Hop
56,0.722,319.24,0.661,89.294,0.156,Hip-Hop
56,0.42,283.067,0.726,76.585,0.316,Hip-Hop
56,0.687,242.587,0.871,92.998,0.629,Hip-Hop
56,0.451,214.12,0.831,176.162,0.41,Hip-Hop
56,0.849,237.667,0.66,99.988,0.629,Hip-Hop
57,0.645,195.692,0.736,129.915,0.534,Electronic
57,0.736,231.111,0.691,81.016,0.562,Electronic
57,0.728,185.6,0.914,74.969,0.527,Electronic
57,0.663,317.974,0.864,173.035,0.28,Electronic
57,0.823,173.649,0.741,124.985,0.294,Electronic
57,0.66,249.6,0.926,150.239,0.25,Electronic
57,0.68,187.057,0.695,179.972,0.509,Electronic
57,0.723,197.288,0.688,117.929,0.707,Electronic
57,0.733,215,0.547,96.056,0.268,Electronic
57,0.903,252.245,0.545,120.017,0.956,Electronic
57,0.566,226,0.903,150.074,0.0406,Electronic
57,0.776,251.077,0.473,130.031,0.31,Electronic
57,0.659,208.5,0.763,160.02,0.265,Electronic
57,0.904,504.59,0.727,122.001,0.408,Electronic
57,0.701,192.713,0.913,150.067,0.227,Electronic
57,0.59,195.789,0.891,152.023,0.571,Electronic
57,0.416,174.775,0.594,135.985,0.114,Electronic
57,0.653,711.027,0.485,120.004,0.2,Electronic
57,0.697,393.64,0.514,136.071,0.449,Electronic
57,0.478,289.837,0.73,153.993,0.303,Electronic
57,0.68,203.75,0.988,144.03,0.176,Electronic
57,0.773,252.414,0.631,115.992,0.0808,Electronic
57,0.493,235.276,0.865,150.003,0.43,Electronic
57,0.531,228.12,0.904,94.999,0.753,Anime
57,0.641,271.16,0.618,90.032,0.338,Anime
57,0.44,341.413,0.983,159.968,0.203,Anime
57,0.499,260.707,0.891,99.999,0.215,Anime
57,0.726,150,0.348,127.994,0.656,Jazz
57,0.384,280.027,0.036,172.997,0.116,Jazz
57,0.53,110.236,0.121,79.999,0.433,Jazz
57,0.489,622.52,0.679,95.813,0.658,Jazz
57,0.461,185.587,0.128,73.682,0.234,Jazz
57,0.664,205.613,0.621,89.566,0.489,Jazz
57,0.535,153.867,0.24,128.547,0.49,Jazz
57,0.568,170.547,0.423,93.964,0.516,Jazz
57,0.634,70.506,0.65,177.874,0.774,Jazz
57,0.656,288.48,0.662,114.612,0.717,Jazz
57,0.491,158.8,0.263,84.27,0.278,Jazz
57,0.65,327.36,0.847,99.454,0.953,Jazz
57,0.411,182.972,0.182,85.989,0.0663,Jazz
57,0.708,222.281,0.427,90.24,0.619,Jazz
57,0.455,119.96,0.288,83.418,0.476,Jazz
57,0.595,300.507,0.225,86.704,0.728,Jazz
57,0.658,254.227,0.764,107.433,0.83,Jazz
57,0.715,109.091,0.321,88.006,0.417,Jazz
57,0.736,360.207,0.386,139.941,0.5,Jazz
57,0.781,96.635,0.127,87.023,0.632,Jazz
57,0.835,258.933,0.447,113.082,0.839,Jazz
57,0.647,284.653,0.604,92.033,0.837,Jazz
57,0.338,287.267,0.175,152.604,0.201,Jazz
57,0.768,144.615,0.165,77.992,0.271,Jazz
57,0.78,237.397,0.585,90.024,0.707,Jazz
57,0.772,190.554,0.796,104.013,0.499,Jazz
